,cafe_id,cafe,user_id,message,point,likeCnt,date
10,1585655885,카페데바,550858,,5,0,2019.05.11.
11,1585655885,카페데바,436246,"문 여는 시간이 일정하지 않은가봐요.
1시쯤 갔는데 오픈을 아직 안 하셨네요.
집 근처라 맘에 들면 단골하려고 했는데 말이죠..",1,0,2019.03.08.
12,1585655885,카페데바,430446,,5,0,2019.03.04.
13,27446173,하도리1091,825741,새우 떡볶이가 맛나요. 감바스도 굿. 분위기 좋음,4,0,2019.03.17.
14,27446173,하도리1091,280202,,1,1,2018.10.29.
15,27446173,하도리1091,1036901,혼밥,4,0,2016.11.24.
16,27446173,하도리1091,1059044,밸로,2,,2017.10.24.
17,27446173,하도리1091,1068008,,2,,2017.07.06.
18,27446173,하도리1091,376505,,3,,2017.05.10.
19,27446173,하도리1091,472140,맛/뷰 모두 만족스러운 곳. 새우떡복이가 매우 맛있긴 하지만 새우의 맛은 하나도 안 스며들어있으니 그냥 새우는 기대 말고 먹자.,4,,2017.04.29.
20,27446173,하도리1091,760714,"예전에 찜해둔 식당이지만 사람들이 많을 때 혼자 이런 식당에 들어가는 것이 어색해서 늘 그냥 지나쳤던 곳은데 월요일에 손님이 적어서 먹어봄. 전반적으로 괜찮음. 평소에 해장국같은 걸 먹는 사람에게는 가격대가 좀 비쌀 수도 있지만, 도시에 살던 여행자들에게는 별로 어색하지 않은 가격일 수도 있겠다는 생각이 든다. 최근 제주에 생기는 여행지들의 식당이 대게 서울 기준으로 가격이 형상되는 둣해서 어떤 면에서 식당이 있는 지역민들에게는 위화감을 줄 수도 있겠다는 생각이 든다. ",3,,2017.03.27.
21,27446173,하도리1091,863175,,5,,2016.12.04.
22,27149644,애월더선셋,551123,"별한개가 아까울정도...
맛대가리없는 사약같은 아메리카노
마카롱은 굳어서 딱딱하고 필링이랑 다따로 놀고
 
그냥 차라라 풍경값을 따로 받지 내 배를 상한거로 채우다니... 
커피 디저트값이 아까운게 아니라 이상한거로 내 배를 채웠다.
내 허기짐이 아까운 맛이다. 풍경만 보고 안먹고 다른걸로 배를 채우면 더 효과적일듯",1,2,2019.11.07.
23,27149644,애월더선셋,1208764,"멋진 외관, 예쁜 경치, 매우 비싼 가격 
음료만 먹을거면 아까움 
음식은 가격만큼 맛은 있음",2,0,2019.10.31.
24,27149644,애월더선셋,1024239,"뷰는 예쁨. 음료 그냥 일회용 컵에 주고 맛도 그저 그렇고. 
위에 리조트라고 하기 뭐한 숙소는 도대체 시끄러워서 어떻게들 자는지 의문... 뷰 보러 가세여",2,1,2019.08.24.
25,27149644,애월더선셋,1023675,인생카페.....,5,0,2019.08.24.
26,27149644,애월더선셋,1023674,가격이 비싸지만 그만큼의 가격합니다.,4,0,2019.08.24.
27,27149644,애월더선셋,991304,X,1,1,2019.08.14.
28,27149644,애월더선셋,928206,별 1개가 아까운 퀄리티. 6500원짜리 아메리카노에서는 담배재맛이 나고 착즙 오렌지쥬스는 10000원이라는 입벌어지는 가격. 테이크아웃 할인도 없음. ,1,2,2019.07.22.
29,27149644,애월더선셋,913212,"개비쌈, 더러움, 맛없음 너무 달음 
뷰좋아서 별 두개 ",2,1,2019.07.17.
30,27149644,애월더선셋,859512,"진짜드럽게맛없고 드럽게 불친절하고 테이블도 드러움
드럽게비싸고 비싼데 맛없음 최악수준 ㅠ",1,1,2019.07.01.
31,27149644,애월더선셋,580213,"커피는 고소하기보단 신맛이 많이 나는 원두를 쓰네요 참고하시구요 직원은 바꼈나봐요 다들 친절하시네요 
브런치는 15시까지라서 못먹은게 아쉽지만 나름 괜찮은것같아요 ",5,0,2019.05.26.
32,27149644,애월더선셋,708156,,4,0,2019.05.03.
33,27149644,애월더선셋,518684,"직원들 싸가지 진짜없음 

여행갔다가 직원들 싸가지없어서 하루종일 화나서 기분잡침..

음료도 진짜 비쌈 두번다시 가기싫은매장 

여기 갈사람들은 꼭 거르시길.... ",1,2,2019.04.25.
34,27149644,애월더선셋,865250,,4,0,2019.03.11.
35,27149644,애월더선셋,422280,"뷰 좋아요
카페분위기는 여자들이 좋아할 풍
음식 쏘쏘예요 가격이 너뮤 비싸네요
탄산음료가 5천원네요 일반 음료는 8-9천원
아메리카노는 진짜 별로네요
직원 친절도는 쏘쏘
주차는 쏘쏘 
재방문의사없음",2,1,2019.02.28.
36,27149644,애월더선셋,398982,최악의 맛..최악의 서비스..불친절의 갑이었어요...ㅜㅜ,1,1,2019.02.11.
37,27149644,애월더선셋,389395,조금 앉아서 쉬려고 했더니 2시간 지났다고 나가라고 하네요 ㅎㅎ 다른건 모르겠고 너무 비싸요 쉴수있는 시간도 맛도~ 풍경도 카페 안에 있음 전혀 안보이고 창문쪽 앉아야 보임~ 거기서의 뷰는 좋아요~,1,1,2019.02.04.
38,27149644,애월더선셋,373284,"직원 불친절하다는 후기보고 설마 했는데
정말 불친절하시고 커피맛도 별론디 넘 비싸요",1,1,2019.01.22.
39,27149644,애월더선셋,365132,뷰는 완벽 ㅋ 일행 5명이었는데 커피 세 종류 전부 꽝이예요. 그래도 뷰가 이뻐서 돈은 안아깝긴했어요 ㅜㅠ,1,1,2019.01.15.
40,27149644,애월더선셋,758401,,4,0,2019.01.02.
41,27149644,애월더선셋,910416,,4,0,2018.09.07.
42,27149644,애월더선셋,219498,직원분이 불친절하십니다. ,1,1,2018.08.30.
43,27149644,애월더선셋,218156,뷰는 좋았고요 주인이나 직원분은 좀 성의없고 무례했어요. 원래 가려던 곳이 문을 닫아서 그냥 옆에 있는 곳 온건데 기다릴 정도는 아닌거같아요. View was perfect but the owner and staffs were little bit rude. It's not worthy for waiting.,2,1,2018.08.28.
44,27149644,애월더선셋,664898,"풍경은 최고!
디저트나 음료 맛은 조금 아쉽",4,0,2018.06.16.
45,27149644,애월더선셋,1185127,"분위기 좋음.
노을 감상하기 좋은듯
커피맛은 그럭저럭
사람들이 사진을 너무 많이 찍음(우리 포함 ㅎㅎㅎ)
바람을 막아줘서 야외지만 별로 안추웠음",4,0,2018.05.13.
46,27149644,애월더선셋,88069,기대안하고 가면 괜찮은 정도,2,1,2018.03.17.
47,27149644,애월더선셋,711933,Brunch,3,0,2017.12.23.
48,27149644,애월더선셋,27002,경치 말고는 그닥....아메 진짜 맛없네요,2,1,2017.11.15.
49,27149644,애월더선셋,848059,ㅎㅎㅎ,4,0,2017.10.28.
50,27149644,애월더선셋,4870,뷰가 아주 끝내줬어요 당근케잌도 맛있었구요. 아쉬운점은 노래..가..ㅎㅎ..;;반주음악이나 멜론 탑백같은거는 분위기랑 좀 안어울렸어요 ㅠ..,4,0,2017.09.13.
51,27149644,애월더선셋,695055,,5,0,2017.05.29.
52,27149644,애월더선셋,1189949,공주풍 분위기.. 남자들보다 여자분들께 추천,3,0,2017.05.23.
53,27149644,애월더선셋,621961,,5,0,2017.03.06.
54,27149644,애월더선셋,654151,,4,0,2016.09.14.
55,27149644,애월더선셋,633520,"선셋때 오면 아름다운 애월바다를 만끽할수 있을듯..
다만 음료맛은 기대하지 말자",3,0,2016.07.10.
56,27149644,애월더선셋,642983,센샛,4,0,2016.06.08.
57,27149644,애월더선셋,1262325,,5,,2019.01.11.
58,27149644,애월더선셋,1247881,선셋라떼랑 티라미수 먹었는데 둘다 맛있어요. 근데 가격대가 좀 있네요. 오늘은 비와서 사람이 그렇게까지는 없는거 같은데 날씨 좋으면 좋은자리 앉기 힘들거같아여 ,4,,2018.09.19.
59,27149644,애월더선셋,1242463,"뻥뚫린 해안을 보고싶다면 그것만으로 5점입니다!
최고에요 

음료는 에이드 먹엇는데 그냥 그렇네요",5,,2018.08.13.
60,27149644,애월더선셋,1248583,,4,,2018.08.12.
61,27149644,애월더선셋,743926,바다 풍경,4,,2018.07.23.
62,27149644,애월더선셋,1135122,"자리를 직원이 앉으라고 지정하는데만 앉게해서 싫어도 그렇게 했는데 다른 손님들은 창가자리  달려가서 앉으면 별말안하고 너무 어이없었음 
 

작년에 괜찮아서 다시 찾았는데 대기전화번호 쓰고 지정좌석에 일관성도 없어서 기분나쁨",1,,2017.12.28.
63,27149644,애월더선셋,1148487,"아름다운바다와 맛있는식사
더할나위없이 좋았던곳",5,,2017.06.27.
64,27149644,애월더선셋,1145554,,5,,2017.06.23.
65,27149644,애월더선셋,1130469,,5,,2017.05.07.
66,27149644,애월더선셋,181123,제주 애월 (식신),3,,2017.05.06.
67,27149644,애월더선셋,1112985,"정말 경치가 할 일 다하는 카페!
친구끼리 연인끼리 추억의 한 장소로 남기고픈 욕망은 다들 똑같은지라 연신 사진기만 만지작 만지작 ㅋㅋㅋ

담에 사람이 한산할때 와서 한번 더 가봐야지~ 그땐 노을을 제대로 보리라~ (*´◡｀​*)",4,,2017.05.04.
68,27149644,애월더선셋,1052319,,3,,2017.04.29.
69,27149644,애월더선셋,376494,,2,,2017.04.23.
70,27149644,애월더선셋,47774,,4,,2017.01.29.
71,27149644,애월더선셋,528546,,4,,2017.01.23.
72,27149644,애월더선셋,374878,,3,,2016.10.27.
73,27149644,애월더선셋,915642,커피 아시는 분들은 강추입니다 소품 인테리어 굿이고 조망과 커피맛까지 굿입니다.  추천!!!☕,5,,2016.10.15.
74,27149644,애월더선셋,10387,"바다 풍경이 짱!! 브런치 괜찮아요~~
사장님도 너무 친절하셔서 좋았어요~",4,,2016.08.14.
75,27149644,애월더선셋,873684,,5,,2016.06.08.
76,27149644,애월더선셋,421497,뒷뜰 작은 정원에서 내려다보는 바다가 정말 예뻐요,4,,2016.05.17.
77,27149644,애월더선셋,891050,뷰가 멋진 곳,4,,2016.05.15.
78,27149644,애월더선셋,853020,,5,,2016.04.04.
79,27149644,애월더선셋,852847,"해 지무렵에 가니 아주 멋있었어요 ㅎㅎ 자몽에이드도 맛있고 사진찍기 좋게 아기자기 잘 꾸며놓은 집입니다.
바다가 훤하게 보이는 배경이라서 굿굿",4,,2016.04.03.
80,27149644,애월더선셋,787521,여기 진짜 강추예요 브런치먹으러 먼거리를 갔는데 정말 너무 좋았어요 11시부터 브런치하는데 아침부터 손님이 적당히 많더라고요~~ 브런치후 사진찍는 스팟도 넘좋고   진짜 추천합니당,5,,2016.03.16.
81,27149644,애월더선셋,1917054,반려견과 함게 가보고 싶어서 문의차 전화해봤는데 안가봐도 별로일 것 같네요 카페가 아무리 좋아도 전화받는 태도가 저런식이면 가볼 엄두가 안날 것 같은데요,1,,2018.04.27.
82,27149644,애월더선셋,1794934,공공의 약속을 지키지 않으며 주인이 절대갑이세요. 당연히 별로!! ,1,,2017.07.08.
83,27149644,애월더선셋,1794466,음식맛은 당연하고 뷰가 정말 끝내주는 카페인듯요~,5,,2017.07.07.
84,27149644,애월더선셋,1584046,주차가 너무 불편했어요. 뷰도 다른곳에 비해 멋있다는 생각도 안들었구요. 그리고 앞에 잔디밭 나가지 못하게 막아놨어요. 인테리어는 아기자기하게 예쁘긴했어요,2,,2016.06.29.
85,27149644,애월더선셋,1548756,브런치 카페라고 해서 갔어요. 규모가 작지만 짜그마한 뜰 앞으로 보이는 바다 풍경이 멋지긴해요. 근데 가격이 좀 비싸도라구요 생과일 주스 한잔에 8000뤈이라니..!! 19500원 짜리 흑돼지떡갈비세트 가성비 낮음,2,,2016.05.06.
86,445133179,에릭스에스프레소,1095282,아인슈페너 너무 맛있게 마셨습니다! 사장님 참 마음씨가 좋으세요~,5,0,2019.09.20.
87,445133179,에릭스에스프레소,1005813,"커피맛은그냥뭐나쁘지않았다
공간은 작다 여러서적들이있었고
 컬러링을할수있는 컵받침을주셔서 구비되어있는 색연필로 색칠놀이를하며 시간을보낼수있다
사장님 친절하시다",4,0,2019.08.18.
88,445133179,에릭스에스프레소,488402,시그니처 메뉴들이 진짜 맛있어요! 그리고 드물게 세화에서 늦게까지 운영하는 카페라 저녁 먹고 가기도 좋습니다!!,5,0,2019.04.08.
89,445133179,에릭스에스프레소,171831,"커피맛은 모르겠고. 
뷰가 좋아서 다시 가고 싶은 곳",4,0,2018.07.13.
90,445133179,에릭스에스프레소,10891,좋네요 실내가 깔끔하게 인테리어되어있어 맘에 듭니다 아메리카노와 간단한 케익들이 있는데 맛있네요^^ ,5,0,2017.10.01.
91,445133179,에릭스에스프레소,8480,"바다 바로 보이는 테이블 배치가 최고에요.
화장실이 정말 깨끗합니다.
커피맛은 경치에 취해 잘 기억나지 않을 정도로 좋아요.",5,0,2017.09.25.
92,445133179,에릭스에스프레소,970,경치가 좋고 인테리어도 너무 예뻐요. 커피맛도 좋습니당. 다음에 재 방문의사 있어요.,5,0,2017.08.31.
93,445133179,에릭스에스프레소,1177348,,5,,2017.09.21.
94,445133179,에릭스에스프레소,923316,"체리티라미슈 짱이에요
또 먹고 싶넹ㅎㅎ
뷰도 끝내줘용~~",5,,2017.06.19.
95,445133179,에릭스에스프레소,462653,,5,,2017.05.05.
96,24351128,하이앤바이,376460,,3,,2017.04.23.
97,24351128,하이앤바이,939057,,5,,2016.07.17.
98,24351128,하이앤바이,424188,월정리해안도로 까페,0,,2014.06.17.
99,24351128,하이앤바이,170681,"월정 해안도로
hi & bye",0,,2013.09.28.
100,24351128,하이앤바이,487807,치즈퀘사디아랑 한라봉요거트스무디!!,0,,2013.09.17.
101,24351128,하이앤바이,383916,,0,,2013.08.17.
102,24351128,하이앤바이,382195,2013.7.12,0,,2013.08.07.
103,24351128,하이앤바이,395298,여자친구와 제주도 놀러갔다가~ 스마트폰 다음지도어플에서 제주카페 검색해보고 들어갔어요~ 바다가 보이는 풍경과~ 아늑한 분위기... 정말 커플 데이트 명소답더라구요~ 커피맛도 좋고 사장님도 친절하시고~ 강추!,5,,2012.04.04.
104,953331000,스테이굿무드,1250804,제주에서 가본 카페 중 가장 불친절했음,1,0,2019.11.16.
105,953331000,스테이굿무드,870484,너무 예쁜 카페에요 제주시 필수 카페,5,0,2019.07.04.
106,953331000,스테이굿무드,384115,The single worst establishment on jeju,1,0,2019.01.31.
107,953331000,스테이굿무드,120624,"위치: 조금 구석?진 곳에 있어서 찾아가기 힘들었지만 그래도
지도로 찾아가면 쉬움

대기: 대기시간 약 40분 정도 기다림

맛: 커피, 디져트는 주인분이 직접 만드시는거라 커피도 좋고 디져트도 잘 설명해주시고 맛고 있고 추천

인테리어:인스타 감성 굿

요약:
인스타 감성 + 맛있는 커피와 케익, 긴 웨이팅(추운밖에서대기)

",4,0,2018.05.07.
108,953331000,스테이굿무드,633145,,3,,2018.06.23.
109,950182529,커피에반하다,176058,"This place is awesome! The people who work here are friendly, helpful and patient with my poor Korean. The coffee is really good too. ",5,0,2018.07.18.
110,158772406,세피베이글,1065508,맛있어요!! 사장님도 친절하시고 베이글도 넘 마싯어요^_^,5,0,2019.09.08.
111,158772406,세피베이글,928859,베이글 샌드위치 너무 맛있어요 ㅎㅎ,5,0,2019.07.23.
112,158772406,세피베이글,875191,일정 때문에 빨리 일어나야해서 아쉬웠지만 브런치 메뉴의 구성도 좋고 가성비도 좋네요^^*,4,0,2019.07.06.
113,158772406,세피베이글,873745,최고의 베이글,5,0,2019.07.05.
114,158772406,세피베이글,561883,"쥔장님 너무나 친절하시구요, 직접 만든 베이글과 크림치즈 담백 고소 쫄깃 맛있었어요
아메리카노도 좋아요~~",5,0,2019.05.17.
115,158772406,세피베이글,310589,사장님 너무 친절하시고♡ 베이글칩 진짜 마약인줄ㅜㅜ 한번 먹으면 못끊겟어요 너무맛있음!!!,5,0,2018.11.28.
116,158772406,세피베이글,166972,The bagels are awesome! This time I used them for burgers. Delicious!,5,0,2018.07.07.
117,158772406,세피베이글,153140,,5,0,2018.06.18.
118,158772406,세피베이글,39582,맛이 좋습니다^^,5,1,2017.12.16.
119,8558014,커피쟁이,1251651,카푸치노에서 쓴맛이 나요 베이커리류 같이하면 할인되는건 좋네요,3,0,2019.11.16.
120,8558014,커피쟁이,1251107,,3,0,2019.11.16.
121,8558014,커피쟁이,1060370,쑥떡빙수 아쉽다 그냥 시중 팥인 것 같다. 너무 달기만 하다.,3,0,2019.09.06.
122,8558014,커피쟁이,272427,커피를 안마셔서 모르겠으나 레몬에이드는 정말 최악 테이크아웃하고 나와서 마시다 그냥 버림 친절는 기대도 안함,1,1,2018.10.21.
123,8558014,커피쟁이,205151,"애플망고빙수라해서 시켰는데..
그냥 냉동망고 녹인거네요.. 심지어 달지도 않아여..
냉동망고인데 빙수값 17000원은 오바인가같아요..
노형에 아는 빙수집은 19000원에 제주산
애플망고+직접 졸인 팥 쓰던데.. 돈이 아까워지는 카페네여..",1,0,2018.08.15.
124,8558014,커피쟁이,153076,아이가 먹을 모닝빵과 식빵 사면 좋아요. 천연발효종이라 탄력있고 빵이 쫀득하고 맛있어요.,4,0,2018.06.18.
125,8558014,커피쟁이,654132,친절만 좀 했으면...^^;;,4,1,2016.05.30.
126,8558014,커피쟁이,1267298,"딸기에이드 한 입 먹고 버렸습니다.
커피도... 글쎄요... 아쉬움이 많이 남네요",1,,2019.04.23.
127,8558014,커피쟁이,376357,,3,,2017.06.10.
128,8558014,커피쟁이,901155,,4,,2016.06.05.
129,8558014,커피쟁이,761812,원두 사다 먹는곳,5,,2016.01.04.
130,8558014,커피쟁이,1333366,"커피볶는 커피쟁이 & 빵굽는 하루카 하귀1리 213-8로 이전했습니다.
하광로 41입니다.

하귀 휴먼시아와 하나로 마트 사이에 있습니다. 감사합니다.",5,,2015.05.13.
131,8558014,커피쟁이,1175409,건물이 나가서 강제이사하신다고 하던데 아쉽네요.,4,,2014.09.20.
132,8558014,커피쟁이,1068691,최근에 간판이 바뀌었나 싶더니 테이블도 새걸로 바뀌었고 안에 빵 만드는 공간도 생겼더군요.  여기 케이크 맛있는데... 메뉴도 더 생긴 것 같고.. 혼자 조용히 커피 한 잔에 케이크 한조각 하기 좋은 장소예요.,5,,2014.05.07.
133,8558014,커피쟁이,1005211,커피랑 빙수가 맛있는데 가격대비까지 생각하면 진짜 괜찮아요. 아는데 다 털어서 손꼽을 만한 수준? 커피랑 빙수 같이 시켜놓고 먹어요. 뜨거우면 식히고 추우면 데우고 ㅋㅋㅋ,5,,2014.02.04.
134,8558014,커피쟁이,1003555,핸드드립커피 좋아해서 여기 들리면 로스팅 원두 사다가 집에서도 내려 먹는데 가격대비 좋은것 같아요. 핸드드립커피 좋아하시는 분들은 추천....,5,,2014.02.03.
135,8558014,커피쟁이,1001433,난 여기 최근에 가본 카페중에 가장 괜찮는데.... 먹는데는 무조건 맛이 최고라고 생각하는데 특히 커피가 깔끔하게 맛있어서 플러스고... 서비스도 딱 친절하구나 생각되는 수준으로 적당히 괜찮았음.,5,,2014.01.28.
136,8558014,커피쟁이,994754,"너무너무 불 친절하고, 더럽다. 도대체 무슨 생각일까? 테이블 끈적거려서 닦아 달래도, 대충... 고맙다고 말해도 대답도 없고, 테이블은 여전히 끈적끈적... 아무리 애정을 가릴려해도 점점 짜증만..",1,,2014.01.20.
137,8558014,커피쟁이,977714,남친은 커피마시러가고 난 케이크랑 빙수 먹으러 가는 곳ㅋㅋ 다 맛있으니까 자기 좋은데로 가자고 싸울 필요가 읍따!,5,,2013.12.23.
138,8558014,커피쟁이,968282,이름값 하는 곳이에요~ 커피향이 너무 좋도 맛은 더 좋고~~~~,5,,2013.12.09.
139,8558014,커피쟁이,797520,커피맛은 좋은데 오월엔 현금 아니면 쿠폰을 안찍어준다네요? 원래 쿠폰 있어도 안 내는 스타일인데 괜히 한번 냈다가 집에와서 생각하니 언짢음 ㅠ 두사람이 이만천원 먹었으면 찍어줄만한거 아님? ㅠ ,4,,2013.05.28.
140,8558014,커피쟁이,397618,"일단 가격착하고 분위기도 괜찮아요 특히500원의 개념리필! 아주좋았어요 다음번에 또올께요 똥글이사장님^^
",5,,2012.04.09.
141,8558014,커피쟁이,118952,커피향기가 정말 좋습니다. 하지만 여름에 빙수는 별로.. 거의 떡 밖에 없음..ㅎㅎ,4,,2010.03.19.
142,8558014,커피쟁이,117815,구석자리에 앉아서 낙서장에 낙서하면서 수다도 떨면서 커피 마시면 좋은곳!,5,,2010.03.18.
143,8558014,커피쟁이,117417,구석 자리는 정말 득템이라고 할 수 있어요 ㅋ 모든 사람들이 들어오면 그 구석자리 한번 살펴보죠 ㅋㅋ 공간은 넓지 않지만 아늑하고 커피맛이 좋아요..카푸치노랑 바닐라라떼 강추입니다. ㅋ,5,,2010.03.18.
144,8558014,커피쟁이,115410,가게 이름에서 볼 수 있듯이 커피가 정말 일품이에요-  분위기도 굿~! ,5,,2010.03.15.
145,8558014,커피쟁이,115280,제대로 맛있는 커피를 마실 수 있는 곳이고~ 인테리어랑 간판이 넘 예뻐요ㅎ 아기자기하고 귀여운 곳인데 단점은 자리 잡기가 힘들다는거..어쨌든 강추 ^^,5,,2010.03.14.
146,8558014,커피쟁이,115200,제대로된 드립커피를 맛볼수 있는곳입니다. ,5,,2010.03.14.
147,8558014,커피쟁이,114832,향에 반하고 맛에 빠져드는 곳입니다. 사람들이 많이 찾는 곳입니다.,5,,2010.03.13.
148,8558014,커피쟁이,114634,커피향이 정말 좋아요... 분위기도 따뜻하고.. 앉아있으면 저절로 커피가 생각나게하는 분위기 ㅋ,4,,2010.03.12.
149,8558014,커피쟁이,113378,"커피향이 너무 좋고, 커피맛도 제대로 느낄수 있지만, 가끔 자리가 없어서 다시 돌아 가거나,
그냥 테이크 아웃으로는 좋은거 같아요 ^^",5,,2010.03.11.
150,8558014,커피쟁이,112550,구석진 자리를 득탬했다면 아주아주 굿! 커피는 맛있는데 가끔 가면 자리가 없어서~&gt;_&lt;,5,,2010.03.10.
151,8558014,커피쟁이,112447,직접 커피를 볶는 곳으로 편안하고 아늑한 분위기의 커피숍이네요. 아직 가보지는 못했지만 지나가면서 꼭 한번 들러보고 싶었던 곳.,5,,2010.03.10.
152,8558014,커피쟁이,111302,"제가 아는 커피숍 중에서는 가장 가격대비 커피맛이 좋습니다. 그래서 작은 곳인데도 굉장히 갈때마다 붐벼서..ㅠㅠ 자리 쟁탈전이 치열하죠...떡,팥 좋아하시는 분들...여기 팥빙수도 추천해요..",5,,2010.03.06.
153,8558014,커피쟁이,110243,분위기도 좋고 커피도 맛있구요~ 언제 뽑고 어떤 커피로 볶아서 주는지도 알려줘서 좋아요 ,5,,2010.03.04.
154,1203203290,가가멜,439221,,5,0,2019.03.10.
155,20245499,월정리로와,1153761,2층이 이쁨,3,0,2019.10.12.
156,20245499,월정리로와,1108265,"그냥 저냥.
직원도 퉁명스럽고.",2,0,2019.09.25.
157,20245499,월정리로와,1082067,"빵맛있다고.. 베이커리까페라고..
그래서 갔는데 빵이 노맛이에요
음료도 그냥 뭐 보통인데 
가격 생각하면 맛없는거고요.
한라봉파운드 퍽퍽하고
한라봉맛이 1도 나지 않아요...
근데 분위기랑 뷰랑 좋으니
잘 쉬고 왔습니다 그래서 별3",2,0,2019.09.15.
158,20245499,월정리로와,906143,옥상에서 정~~~~~말 기분 좋게 있다 옴. 너무 복작거려서 월정리 지나가는 것도 별로 안 좋아하는데 막상 카페 들어가 바다 보며 눕다시피 앉아있으니 기분 최고...... 직원 분들도 아주아주 친절함.,5,0,2019.07.15.
159,20245499,월정리로와,870069,"점심식사 실패 후 방문한거라 만족도가 높을 수 밖에 없음
베이커리가 많아 1차행복, 빵도 부들부들 고열량스러워 2차행복, 
커피가 신맛이 없어 3차행복, 그리고 멋진 뷰에 4차행복했습니다.
다만 당근주스는 당근 100프로의 맛이라서...얼음이라도 띄워주셨다면..",4,0,2019.07.04.
160,20245499,월정리로와,847255,,3,0,2019.06.27.
161,20245499,월정리로와,622942,"+한라봉티, 당근케이크
밤에 가서 뷰는 잘 모르겠다. 창문 쪽 테이블이 좋음. 주문한 메뉴 둘다 달달함. ",4,0,2019.04.13.
162,20245499,월정리로와,474333,"Lovely view of Woljeongri beach on the second floor of the cafe! Menu has coffee, tangerine drinks and mostly dessert. Their cheese bread with whipped cream and tangerine jam is delicious. Parking is available and free right outside cafe. ",4,0,2019.03.31.
163,20245499,월정리로와,379844,주차공간도 넓고 해변 바로 앞에 있는 카페 '월정리로와' 는 조용하고 해변을 바라보고 앉아 감상할 수 있는 카페. 처음 마셔본 한라봉라떼도 맛있고 분위기가 좋았다 :) ,4,0,2019.01.27.
164,20245499,월정리로와,594244,"가야는이유 : 월정리해변 뷰포인트가 있는 카페 중 하아
안가는이유 : 커피맛은 별로

아인슈페너 : 크림도 커피도 별로
당근케이크 : 맛은 괜찮았으나 시제품인듯",3,0,2018.10.27.
165,20245499,월정리로와,234523,"비주얼만 봤을 땐 5점만점인 카페. 너무너무 예뻐요. 바다가 보이는 창문들도 있고 안쪽엔 별채도 있고 루프탑도 있어요. 진짜 다시 가고싶은 비주얼이에요. 

1점 깎은 이유는... 가격이 좀 쎈편이에요. 남친이랑 저는 한라봉라떼 (ice) 랑 한라봉요거트스무디 먹었는데 각 7000원이었고 맛은 그저 그랬어요. 

",4,0,2018.09.15.
166,20245499,월정리로와,202091,"당근주스 다나가서 티 마셨음. 
케익 괜찮고 자리는 북적북적하지만 
창가자리는 괜찮음.",4,0,2018.08.12.
167,20245499,월정리로와,828017,,3,0,2018.06.22.
168,20245499,월정리로와,773612,바다뷰,5,0,2018.02.15.
169,20245499,월정리로와,54572,"분위기는 밖에서 보는게 더 좋을듯.
커피는 그다지,,",1,0,2018.01.18.
170,20245499,월정리로와,647633,월정리로와 이름좋지 ? ,3,0,2017.10.04.
