,cafe_id,cafe,user_id,message,point,likeCnt,date
23,966859018,카페52,1910362,"풍경은 좋으나,,,, 이밖에 뭐가 없음....",2,,2018.04.11.
24,1087979655,김녕처럼,800864,"뷰도이뿌고바다가너무이뿌당. . . 
커피맛도일품^^^
사자엄도엄청친절함.
김녕처럼대박나세요",5,0,2019.06.14.
25,139556873,한라카페테리아,928586,,3,0,2019.07.23.
26,24766902,설빙 신제주직영점,1134446,"별이 하나여도 아깝습니다 ㅠㅠㅠ
매장 청소도 깔끔하지 못하고 화장실은 어느 종로 건물인 줄 알았네요.. 냄새 너무 심하고요.. 
무슨 조화랑 화분은 그렇게 많은지 관리가 안되는 거 같던데... 
망고치즈빙수 먹었는데 다른 매장보다 너무 달아요 ㅠㅠ 
진짜 얼마 안먹고 남겼습니다 
",1,0,2019.10.05.
27,24766902,설빙 신제주직영점,1132254,"사장님 착하시고, 서비스로 과자도 주셨어요! 너무좋아요!!",5,0,2019.10.04.
28,24766902,설빙 신제주직영점,1097795,"중국인들개많고 그것까진 그래 좋다 쳐요
매장안에서 중국인들 지새끼 똥귀저기 갈고 똥냄새 ○○○나고 귀저기를 갈던말던 제재도없고 그냥 서비스 개최악 내인생 최악의매장 진짜 이런매장없습니다. 설빙본사 관리안하나요?;;;",1,0,2019.09.21.
29,24766902,설빙 신제주직영점,1018547,"아니 알바생이 너무 싸가지없어요 알반지 사장인지
왜 평점이 낮은줄 알꺼같아요",1,0,2019.08.22.
30,24766902,설빙 신제주직영점,965427,"최악
망고치즈빙수 위에 블루베리요거트 아이스크림 올려주고 이거 올려주는거 맞다고 하고(심지어 아이스크림도 반스쿱도 안푼듯) 얼음도 한참전에 갈아둔거 준건지 눈꽃빙수가 아니라 그냥 얼음빙수고, 빙수 안에 치즈있어야하지만 단 1도 없음
맛이야 기본재료 하나씩이라도 넣었으니깐 보장은 되겠지^^
양, 질 모두다 최악인곳
본사는 이런데 왜 관리를 안하는지
쟁반도 다깨짐",1,0,2019.08.05.
31,24766902,설빙 신제주직영점,763363,커피도 빙수도 빵도 다~~ 맛 없어요 ,1,0,2019.06.03.
32,24766902,설빙 신제주직영점,380914,,4,0,2019.01.28.
33,24766902,설빙 신제주직영점,190728,치즈망고빙수 시켰는데 망고가 되게 적고 아이스크림도 작고 녹아있네요. 밑 분 말씀대로 양을 적게 주는 게 맘에 안 들지만 worst랄 것까진 없는 것 같네요.,3,0,2018.08.02.
34,24766902,설빙 신제주직영점,126034,제가 바보같이 반쯤 먹고 리뷰올릴 생각을 해서 반만 찍었네요.. 애플망고빙수를 검색해봐도 확연히 차이 나는 망고양.. 물론 포스터에 나오는 사진은 꿈꾸지도 않았고 리뷰에 나오는 양 정도는 나와야하는거 아닌가요? 가서 물어봤더니 여기는 망고를 쌓아올리지 않을뿐 그램수대로 나오는거라고.. 제가 설빙을 하루이틀 다녀본건 아니지만 이렇게 리뷰를 쓸만큼 실망한적은 처음이에요. 돈을 더 내도 상관없으니 이것보다는 더 나와야하는거 아니냐했더니 그램수대로 나간거라 어쩔 수가 없다네요. 그냥 이제 신제주지점은 안올거 같아요 ;;,1,0,2018.05.13.
35,24766902,설빙 신제주직영점,1618562,별 2도아까움마이너스가없다는게 안타깝네요.맛 서비스 전부최악지금껏다녀본수많은 카페중 단연1등 워스트카페돈주고 무시받고싶으신분 다녀오세요.,1,,2016.08.19.
36,1805030433,모래비커피팩토리,844522,"커피맛과 베이커리굿.
미친바다뷰.",5,0,2019.06.26.
37,27549454,중문다방,1100760,,3,,2018.05.06.
38,27549454,중문다방,1014138,,5,,2017.10.05.
39,27549454,중문다방,1114485,,4,,2017.09.16.
40,1081428596,카페나인,326313,주인분이 너무 시끄러워요; 맛은 가격값하니 테이크아웃으로 드시길,1,0,2018.12.14.
41,1081428596,카페나인,608251,가성비,4,0,2018.10.14.
42,1081428596,카페나인,448700,,5,,2018.01.19.
43,1351854455,더로맨틱 내생에가장아름다운날들,1264787,,4,0,2019.11.21.
44,1351854455,더로맨틱 내생에가장아름다운날들,1028193,"오늘 아침 이쁘고 친절한 직원 덕에 잘 먹고 갑니다. ^^
사진 찍기 정말 괜찮은 곳이네요~
남자들 둘이서 사진 찍다 갑니다. ㅎㅎ",5,1,2019.08.26.
45,1351854455,더로맨틱 내생에가장아름다운날들,1014898,"더럽게 비싸고, 불친절함..",1,0,2019.08.21.
46,1351854455,더로맨틱 내생에가장아름다운날들,515229,"최악이에요.사진찍는건 이해하겠는데 사람이 들어오는 건 신경도안쓰고 자리가 없어서 한참을 두리번거리고 물어봐야앉아도된다고하네요. 앉는의자도 대부분 2개씩이고 그나마 앉을자리도 사진찍는다고 못앉고
분위기도 산만한분위기..  리뷰라도 읽고 갈껄그랬어요.
무슨 차한잔이 그가격인지...주위사람들이  간다고하면 뜯어말릴곳입니다. 주위에 더 예쁘고 좋은 카페 많습니다.별한개도아까워요",1,0,2019.04.23.
47,1351854455,더로맨틱 내생에가장아름다운날들,494549,커피가 너무비싸고 화장실은 어느시골식당 화장실같아서~,1,0,2019.04.12.
48,1351854455,더로맨틱 내생에가장아름다운날들,397947,"장소가 참 잘꾸며져있어요. 로멘틱합니다 사진찍기도 너무 좋고 무슨 셋트장 같아요. 근데 별이 3개인 이유는...... 겨울에 너무 추워요 ㅠㅠㅠㅠ 감기걸렸었는데 한 두시간있어도 발이 계속 시림ㅋㅋㅋㅋ 공간이 넓고 천장이 넓어서 그런가..... 사진을 찍기위해 만든 셋트장이라 그런가 너무 추워요 ㅠㅠ 그리고 커피는 적당히 맛있는데 디저트가 도지마롤 같은 롤 먹었는데요. 가격이 6500원인가 그랬는데 편의점 빵 맛임........ 돈아까웠어요. 디저트 종류도 두개뿐인가 그렇고ㅋㅋㅋㅋ
카페라고 보기보단 스튜디오인데 커피를 곁들여 판다는 느낌으로 보시면 되어요. 사진 찍고 싶은 분들에게 추천합니다!! 3.5점",3,0,2019.02.11.
49,1351854455,더로맨틱 내생에가장아름다운날들,383527,"커피는 비싸고 맛없고 게다가 거기 직원들은 왜 그렇게 불친절한지. ..  그 산중 외딴곳까지 힘들게 찾아간 보람이 없었음!!!!
무슨 사진관인지도 모를 산만한 컨셉에!
화장실은 청소를 몇달은 안한건지 변기가 더러워서
사용도 못하고 겨우 참고 숙소까지 와서 볼일 봄.
왠만하면 이런글도 안남기는데. 기본적으로 화장실 청소는 좀 하쇼.
그리고 입구에서 화장실 왼쪽은 무슨 얼룩진 하얀천으로 가려놓았는데, 남자정장의상들이 댕강댕강 걸려 있던데, 그런 창고같은 곳에서 의자 몇개 갔다놓고, 커피맛이 나겠소?
반성 좀 하시오. 인스타엔 노노!!
인스타보고 갔다가 개피봄 .",1,0,2019.01.30.
50,1351854455,더로맨틱 내생에가장아름다운날들,337285,비싼 커피에 대조되는 더러운 화장실 +베이커리중에 되는 메뉴가 두개 밖에 없음,2,0,2018.12.24.
51,1890673842,하녹티하우스,1264839,"작은 마을에 말차밭과 한옥  참 멋스럽고 운치있네요
",5,0,2019.11.21.
52,1294301255,쥬씨 올래시장점,352977,"역시 겨울도 쥬씨입니닷!! 여긴 생딸라떼, 생딸쥬스에 딸기를 많이 나주시는듯.. 향도 풍부 , 맛도 최고!! 약간 당도는 조절해야할꺼같아요~~ 주문할때 달달한걸 시러하시는 분은 당도 반으로 해주세요 하세요! 
여기 사장님 친절해욧!!! 너무 쭈뻣쭈뻣 하는모습이 순수해보였음ㅎㅎㅎ",5,0,2019.01.05.
53,1294301255,쥬씨 올래시장점,120644,가지마세요.. 아보카도시켯는데 이건뭐 맛간 휘핑크림맛이 나서 한입하자마자 버려달라고햇네요. 원투데이먹는거두아니고 참... 그 알바는 먼지.. 말하는거나 표정이나 . .. 참.. 서비스정신 1도 없네요,1,0,2018.05.07.
54,544218596,돌카롱,1182163,1점도 아까움. 제주시는 위생점검 한번 해 주세요.,1,0,2019.10.23.
55,26987151,돌토고리카페,1150481,커피맛도 so so 족욕도 그다지...바다 전망이 좋네요,2,0,2019.10.11.
56,26987151,돌토고리카페,457592,족욕이 참 좋아요ㅋㅋ향기도 좋고ㅋㅋ 완전히 바다를 보면서 할수있으면 더 좋을텐데 그게 쪼금 아쉬워용ㅋㅋㅋ근데 족욕하니 넘 좋네영ㅋㅋㅋㅋ,4,0,2019.03.21.
57,26987151,돌토고리카페,393137,"족욕전문카페구요
당근케익 강추 입니다",5,0,2019.02.07.
58,26987151,돌토고리카페,310444,당근케이크 진짜 짱이에요!! 사장님이 직접 만들었다고 추천해주셔서 먹었는데! 진짜 후회 없는 선택이었어요!!! 당근이 얼마나 많이 들었던지! 이게 진짜 당근으로 만든 케이크구나 느낄 수 있었어요!! 당케에 맥주 완전 꿀조합♡♡ ,5,0,2018.11.28.
59,26987151,돌토고리카페,589931,족욕하니까 너무 좋았음,3,0,2018.11.08.
60,26987151,돌토고리카페,280808,"족욕은 제주오면 꼭해보길 강추합니다
돌토고리 케익도 맛있고 바다경치도좋고
너무친절하세요",5,0,2018.10.30.
61,26987151,돌토고리카페,1037610,족욕카페,4,0,2018.03.23.
62,26987151,돌토고리카페,673504,따순 물에 발 담그고 ,5,0,2017.10.05.
63,26987151,돌토고리카페,343175,맥주와 함께 족욕가능,3,,2019.05.05.
64,26987151,돌토고리카페,964750,,3,,2018.02.18.
65,26987151,돌토고리카페,1206909,,3,,2018.01.20.
66,26987151,돌토고리카페,845184,,5,,2017.05.24.
67,26987151,돌토고리카페,1112984,"나른한 오후 4시~ 부둣가를 바라보며 족욕을 하는데 참 이색적이네용!!
덤으로 피로는 확 가셔용~ 힘이여 솟아라!
    ‾͟͟͞(((ꎤ๑‾᷅༬‾᷄๑)̂—̳͟͞͞o

참고로 당근케잌은 보통이고, 카페라떼는 제 기준에선 별로임..",3,,2017.05.04.
68,26987151,돌토고리카페,1751955,오메기 빙수 맛은 일반적이었어요. 저희 갔을때는 손님이 많지 않아서 입욕제도 넉넉히 주시고 시간도 넉넉히 주셔서 족욕하며 편히 쉬고 왔어요 :-),4,,2017.04.10.
69,26987151,돌토고리카페,1735687,커피 당근케잌 모두 맛있네요 족욕은 안해봤지만 5000원 추가시 2층 족욕도 특이함 마니 걷고난후 필요할듯 가족과 많나게 머고 좋은 인상  남음,5,,2017.03.12.
70,26987151,돌토고리카페,1620475,커피 맛도없고 전망도 별로다 두번다시 안옴 빵도 비싸고 별로 한마디로 두번다시 안온다,1,,2016.08.22.
71,2127711601,노셋플랜즈,1153378,불특정휴일 때문에 헛발걸음한 것 같아서 속상해요,1,0,2019.10.12.
72,2127711601,노셋플랜즈,945790,,5,0,2019.07.29.
73,2127711601,노셋플랜즈,936752,뷰와 분위기. 좋다,4,0,2019.07.26.
74,2127711601,노셋플랜즈,900057,"바다가보이는 넓은 창이 넘 좋았고
인테리어도 인스타 갬성..사진찍기 넘 이뻤다
음료도 맛있고 케익도 맛낫음!!",5,0,2019.07.13.
75,2127711601,노셋플랜즈,483167,"아이스 바닐라라떼..맛이없음
서한두기 근처여서 여름되면 산책하고 한치배 야경보는건 예쁠거같음",2,0,2019.04.05.
76,2127711601,노셋플랜즈,299645,"가장 가까이에서 파도를 마주하고 차를 마실 수 있는 곳!
해지는 시간에 잘 온것 같아요. 
카페 안 분위기도 깔끔하고 고급집니다. 
말차케잌과 얼그레이 아주 맛 좋고 향 좋고^^
",5,0,2018.11.17.
77,2127711601,노셋플랜즈,673616,Good !,5,0,2018.07.27.
78,2127711601,노셋플랜즈,972555,,5,,2018.08.20.
79,2127711601,노셋플랜즈,1214174,,3,,2018.08.09.
80,26503933,파스쿠찌 제주종합청사점,213822,나엘린클린다닐때가끔식파스쿠치가서커피를사먹은기억이난다,3,0,2018.08.24.
81,1701458616,마스코트,334069,"경치, 분위기, 차 맛도 좋은 3박자가 딱 좋아~~!!",5,0,2018.12.21.
82,1820359262,오르다,1282161,,4,0,2019.11.27.
83,1820359262,오르다,1148851,음료맛도 괜찮아요,4,0,2019.10.10.
84,1820359262,오르다,1046024,"성산오르지말고 여기와요
시원하고 진짜 경치 죽여줍니다",5,0,2019.08.31.
85,1820359262,오르다,872801,성산 가기 귀찮을 때 가는것 추천,1,0,2019.07.05.
86,1820359262,오르다,570835,해질녘에 갔던지라 한적하고 좋았는데 숙소로 빨리 복귀하느라고 테이크아웃한게 아쉽네요. 일출뱅쇼 마셨는데 레몬+귤?+시나몬스틱 들어있어서 상큼한 시나몬 티 같은 느낌이었고 돌아가는 추운 길에 몸 데우기 좋았어요,5,0,2019.05.21.
87,1820359262,오르다,695431,정말 최고,5,0,2018.10.11.
88,1820359262,오르다,175272,직원 최악,1,1,2018.07.17.
89,21748381,카페가뫼몰,1121379,아무생각없이 지도보고 갔다가 완전 마음에든곳~ 추천100개드림!,5,,2014.07.10.
90,21748381,카페가뫼몰,966205,"한번 마음먹고 갈만한곳... 주변이 너무 괜찮고, 커피도 빈이 좋은거 쓰는거 같고... 전체적인 분위기가 좋음.",5,,2013.12.05.
91,1768726452,밀로드,965185,사장님이 친절하시고 커피가 맛있음,5,0,2019.08.05.
92,18629995,채점석 베이커리&커피,1172531,"주차장이 있어서 별.두개 드림
 팡도르는 촉촉한 맛은 아니고 달지않은 생크림 슈가파우더 맛임 호두파이는 호두필링이 적게 들어서 아쉬웠음..  좋게말하면 건강한 맛인데 ..빵이 너무 좋아서 빵지순례 하고싶으신 분들은 오지마세요 그 급은 아닙니다",2,0,2019.10.19.
93,18629995,채점석 베이커리&커피,1168269,서귀포에는 2개의 존맛빵집이 있다 시스터즈필드 그리고 채점석.. 빵이 너무너무맛있다.. 가격이 좀 부담이 되긴 하지만 그만한 값어치가 있다. ,5,0,2019.10.18.
94,18629995,채점석 베이커리&커피,1035126,"빵.. 맛있습니다. 요즘 너무 간맛에 길 들여진 입맛을 가진 분이라면 실망하실 것 같네요. 프랜차이즈 같은 맛을 기대하지 않는게 좋아요.
그리고 차분히 앉아서 시간을 보낼 수 있는데 자리가 없을 정도라면 좋은 빵집이라는 말이겠죠. 
",4,0,2019.08.28.
95,18629995,채점석 베이커리&커피,901299,가격이 진짜진짜 비싸고 빵이 맛이없어요... ,1,0,2019.07.14.
96,18629995,채점석 베이커리&커피,576128,케잌이 너무 심하게 맛없었습니다. ,1,0,2019.05.24.
97,18629995,채점석 베이커리&커피,508609,"제과기능장집이라해서 찾아갔는데  위생상태가..
날파리 날아다니고, 빵위에 앉아있어서 말했더니
대꾸도 안하고 잡을 생각도안함 
한두마리도 아니엇는데~
맛은 그냥 동네빵집 맛이던데
",1,0,2019.04.19.
98,18629995,채점석 베이커리&커피,413231,"생크림케익..블루베리도 생과로 쓰시고 맛나네여..
빵 패티가 아주 고급스ㄹ런 맛은 아니지만 생크림.과일 좋았어요..",4,0,2019.02.22.
99,18629995,채점석 베이커리&커피,608268,빵,4,0,2018.12.16.
100,18629995,채점석 베이커리&커피,196538,"마늘바게뜨 기름기 장난 아닙니다.
1, 2인용 자리가 없어서 혼자 가서 앉아 있기에 별로입니다.",1,0,2018.08.07.
101,18629995,채점석 베이커리&커피,122319,여행마지막날이라 유명하다는빵 고이모셔서 집에가져와서 먹는데 빵반죽안에서 벌레가나왔네요 나중에들어간거아니고 칼로자르니 나왔습니다 반쯤먹었는데 황당합니다 위생에신경써주세요,1,2,2018.05.09.
102,18629995,채점석 베이커리&커피,113218,팡도르가 비쥬얼에 비해 너무 달지 않고 부드러웠습니다. 마농바게트도 강추! 각종 빵들이 나올때 바로 먹으면 최고에요~~,4,0,2018.04.30.
103,18629995,채점석 베이커리&커피,108365,"가격이 ㅎㄷㄷ 합니다.
여행가서 사먹었는데 후회되는 선택 중 하나.
",1,0,2018.04.22.
104,18629995,채점석 베이커리&커피,46781,ㅅㅌㅊ 단지 파리크라상보다 가성비 떨어짐,3,0,2017.12.31.
105,18629995,채점석 베이커리&커피,791855,팡도르,4,0,2017.05.18.
106,18629995,채점석 베이커리&커피,869186,베이커리,3,0,2016.10.13.
107,18629995,채점석 베이커리&커피,116894,아주 좋아요^^,4,,2019.02.02.
108,18629995,채점석 베이커리&커피,1169396,초코브라우니 맛있어요,4,,2018.08.07.
109,18629995,채점석 베이커리&커피,1220533,"빵맛은 맛있고 이쁨

그러나 가격이 좀 있음

빵을 알바들이 갖다주지 않고 가지러 가야해서 불편함

바깥 문을 닫아놔서 돌아가야하는 불편함

",4,,2018.03.25.
110,18629995,채점석 베이커리&커피,181308,,3,,2018.01.07.
111,18629995,채점석 베이커리&커피,63651,,4,,2017.11.17.
112,18629995,채점석 베이커리&커피,946876,한라산빵은 별로~~ 차라리 효모빵이 맛있어요,1,,2017.08.09.
113,18629995,채점석 베이커리&커피,1113739,여기 빵맛 정말 맛있어요 ㅎㅎㅎ 건강한빵 ㅎㅎㅎ 먹어도 그렇게 더부룩하지않고 단맛도 질리지않는 단맛이에요 ㅎㅎㅎ 건강한빵👍👍👍,4,,2017.08.05.
114,18629995,채점석 베이커리&커피,341137,"매우 맛있습니다 
간혹 비싸다는 분들이 계신데
프랜차이즈와 비교는 좀...
카페를가도 조각케잌 하나 6-7천원인데
매우 추천합니다
참고로 빵을 좋아하지않아요

엄청달지 않고 부드럽네요",4,,2017.06.22.
115,18629995,채점석 베이커리&커피,376420,,3,,2017.06.10.
116,18629995,채점석 베이커리&커피,883077,,4,,2017.05.13.
117,18629995,채점석 베이커리&커피,839343,,4,,2017.04.24.
118,18629995,채점석 베이커리&커피,753709,"뭐지 프론트하고 빵 진열방식하고 
모든면이 갑자기 평균수준으로 떨어진 느낌은 

이러면 다시 오기 싫은데 ",2,,2017.02.23.
119,18629995,채점석 베이커리&커피,1085167,"빠레브호텔 바로 앞에 위치
제주도 자주다니는 지인추천 으로 간곳
마늘바게트도 새우바게트도  여기빵 다 맛있어요.
추천해요",5,,2017.02.20.
120,18629995,채점석 베이커리&커피,755556,"
한라산 빵은 그냥 슈가파우더 ㅠㅠ
건강빵 맛있네요 ㅎㅎ 근데 전체적으로 좀 비싸네요
3개 집었더니 15000원 후덜덜",4,,2016.12.19.
121,18629995,채점석 베이커리&커피,1044287,,5,,2016.12.06.
122,18629995,채점석 베이커리&커피,581071,,4,,2016.11.24.
123,18629995,채점석 베이커리&커피,873387,,4,,2016.09.21.
124,18629995,채점석 베이커리&커피,696771,베이커리 ,4,,2016.08.04.
125,18629995,채점석 베이커리&커피,962461,눈이 내리는 듯한 빵에 아메리카노 완전 좋아여,5,,2016.08.03.
126,18629995,채점석 베이커리&커피,961482,올초에갔다왔는데 빵도 맛나고 커피도 갠춘했음 ,4,,2016.07.30.
127,18629995,채점석 베이커리&커피,944769,빵 커피 다 괜찮은 곳,5,,2016.07.23.
128,18629995,채점석 베이커리&커피,50365,맛있음,5,,2016.07.12.
129,18629995,채점석 베이커리&커피,559077,,5,,2016.04.07.
130,18629995,채점석 베이커리&커피,762526,담백하니 맛있는 빵^^ 아침부터 빵굽는 냄새가 향기롭~~~,4,,2016.03.28.
131,18629995,채점석 베이커리&커피,1771161,나쁘진않습니다. 비싸구요.   일하는 여직원불친절하네요.  다시안가려구요,3,,2017.05.13.
132,18629995,채점석 베이커리&커피,1423318,기능장답게 빵들이 다맛있어요,5,,2015.10.18.
133,26854693,걷다워크인제주,534967,,2,0,2019.05.03.
134,26854693,걷다워크인제주,57229,"족욕카페(티+족욕5000원)

사장님의 서비스 엄지척        
족욕아이디어(컨텐츠) 엄지척      
인테리어 엄지척      
주차공간 적음   
차도 맛잇음         ",5,0,2018.01.24.
135,26854693,걷다워크인제주,1037527,족욕카페 용암해수욕 30분 5천원+차값,4,0,2016.12.24.
136,26854693,걷다워크인제주,123256,,5,,2017.06.06.
137,1450044291,카페소금,1243214,특별한 맛이 없습니다. 영업시간이 한참 지났는데도 열지 않고 부시시하게 뜬 머리로 나와 인사도 없는 사람 보고 다시 갈 마음이 없어지네요. 요즘 이런 수준으로 일하면 경쟁이 될란가 모르겠어요?,1,0,2019.11.13.
138,1450044291,카페소금,1212695,"단짠단짠 아이스소금라떼 맛있어요
사장님도 친절함",5,0,2019.11.01.
139,1450044291,카페소금,1035793,강아지도 귀엽고 소금커피도 괜찮아요. 사장님이 그렇게 친절하시진 않은듯,3,0,2019.08.28.
140,1450044291,카페소금,207695,"한 번 더 가고 싶음. 소금커피 섞어드세요 맛있어요. 마쟈그린은 한약맛.. 

너무 맛있어서 2019년에 또 감. 맛은 여전하나 청소에 좀 신경을 써야 할 듯. 먼지에 거미줄에.. 좀 더럽더라",4,0,2019.08.21.
141,1450044291,카페소금,985417,"크림이 짭쪼롬하니 맛있어요 :)
비오는 날 비 보면서 커피 마시니 좋았어요!
왕 커서 왕 귀여운 강아지 솔트도 있습니다",5,0,2019.08.11.
142,1450044291,카페소금,947452,,5,0,2019.07.30.
143,1450044291,카페소금,490220,소금커피는 한두번 마시면 질리는맛이고 좀 불친절해요. ,1,1,2019.04.09.
144,1450044291,카페소금,454183,분위기 좋음... 큰강아지가 맞아줌.. 소금라떼는 따뜻한걸로 먹는게 나을듯함 ,4,0,2019.03.19.
145,1450044291,카페소금,447920,커피가 참신하고 아늑하다,5,0,2019.03.15.
146,1450044291,카페소금,402050,공간이 협소하지만 아늑한 분위기에요. 강아지가 귀여워요. 커피를 못 드시는 분은 소금라떼를 드세요. ,4,0,2019.02.14.
147,1450044291,카페소금,324586,소금커피가 최고에요,5,0,2018.12.12.
148,1450044291,카페소금,292571,솔트가 귀여워요..,4,0,2018.11.11.
149,1450044291,카페소금,276435,커피의 맛은 좋았습니다 인테리어는 시골 할머니집 같았어요,4,0,2018.10.26.
150,1450044291,카페소금,168693,솔트가너무귀여워ㅜㅜ날제주도로다시보내줘ㅜㅜ,5,0,2018.07.09.
151,1450044291,카페소금,128319,"오픈 전 30분 기다렸다가 10시에 맞춰서 갔는데 공지도 없이 못 연다고 해서 시간만 낭비했어요ㅠ
30분 기다렸다고 해도 감기 때문에 못 연다고만 해서 야속했지만 어쩌겠어요. 발길 돌려서 다른 카페 가긴 하는데 좀 속상하네요.",1,2,2018.05.17.
152,1450044291,카페소금,103708,최고의 커피,5,0,2018.04.15.
153,1450044291,카페소금,78880,,5,0,2018.03.01.
154,1450044291,카페소금,737813,,5,,2017.04.18.
155,1450044291,카페소금,1833278,분위기좋고 커피진짜 맛있어요 다시또 가고싶은 제주 소금카페 ᆢ,5,,2017.10.12.
156,24120254,프로젝트비,260401,프로젝트-비 게스트하우스!,0,,2014.06.05.
157,2106909178,카페소해피,365964,"시간은 12:00 - 20:00 이고, 라스트오더는 19:00
인스타그램 계정은 sohappy.jwa 입니다",5,1,2019.09.12.
158,2106909178,카페소해피,1040346,great little corner,5,0,2019.08.29.
159,2106909178,카페소해피,1015392,"조용하게 맛있는 음료와 간식을 즐길 스 있습니다. 무화과 스무디와 티라미수, 정말정말 최고였습니다! 제주도에 다시 가면 또 가도 싶은 곳입니다.",5,0,2019.08.21.
160,2106909178,카페소해피,1770277,한적한 주택가에 위치한 숨은 카페  브라우니랑 티라미슈 맛있었어요,5,,2017.05.12.
161,2106909178,카페소해피,1701686,공항근처 조용한카페 좋아요. 꼭 한번 들려보시길!! 티라미슈 블루베리키위에이드 존맛 ㅜㅜ,5,,2017.01.09.
162,2106909178,카페소해피,1683690,좋네요,5,,2016.12.09.
163,1363724318,트라인커피,1081733,분위기 좋음 맛은 아직 안나와서 모르겠음,4,0,2019.09.15.
164,1363724318,트라인커피,962604,커피 진짜 맛나고 카페진짜 예뻐요....ㅎㄷㄷ 강추합니다. 다른 안좋은 평가는 아마 경쟁카페가 글올린듯 이라는 생각이 들 정도로 좋음 좌석수에 맞게 주차장도 4~5개 정도 있는거 같아서 더 좋아요!,5,0,2019.08.04.
165,1363724318,트라인커피,919228,"찾아가기 너무 힘들어요 ㅠㅠ
근데 차있으몀 괜찮을듯 아포카토 맛있었어요!
앞에 흔들그네 있어서 앉아있다 왔어요",4,0,2019.07.19.
166,1363724318,트라인커피,574583,아.....,1,0,2019.05.23.
167,1363724318,트라인커피,538312,"찾아가기 힘들고, 비싸고, 커피가 신 맛이 강하게 나고, 와이파이 계속 끊기고, 카페도 작아요. 멀리서 찾아왔는데 완전 별로. 30분 이상 있기 불편한 곳",1,0,2019.05.05.
168,1363724318,트라인커피,503742,,5,0,2019.04.17.
169,1363724318,트라인커피,321447,제주커피맛집,5,0,2018.12.09.
