,cafe_id,cafe,user_id,message,point,likeCnt,date
50,2080549056,북촌에 가면,296918,정말 사진만을 위한카페. 양은 그럭저럭했지만 맛에비해서는 너무 비쌌다. 한라봉귤에이드 먹을바에야 그냥 귤 먹는게 더 좋았을것같다. 2층에서는 화장실이 있다보니 화장실 냄새가 난다. 전체적으로 별로인곳이었다,1,0,2018.11.15.
51,2080549056,북촌에 가면,271488,"주차장 입구에서 바로 커피값을 내야지 입장이 되요 
일인당 1음료주문은 메뉴판에 적힌데로 부탁이 아니라 반드시 해야합니다.
커피값은 스타벅스보다 비싸고, 품질은 낮습니다.
직원들이 더 친절했으면 좋을거 같아요. 다들 무미건조?해보입니다.
사진찍으러 가기에는 좋습니다.
카페내부 1층에 큰 티비화면이 설치되어 곳곳의 cctv에서 녹화되는  내용을 실시간 보여주는데, 좀 놀랐습니다. ",3,1,2018.10.21.
52,2080549056,북촌에 가면,1135276,커피 마시며 사진찍기 좋은 곳,5,,2017.10.14.
53,2080549056,북촌에 가면,1983927,갈때마다 새로운 모습이 참 좋은듯 합니다,4,,2018.09.26.
54,2080549056,북촌에 가면,1790449,정원이 잘꾸며져있는 까페~,4,,2017.06.29.
55,83691382,수마,1268867,커피가 맛있어요!!!!!,5,0,2019.11.22.
56,83691382,수마,1259644,분위기가 아기자기해요. 테이블마다 컨셉이 있다고나 할까요. 음악도 세련되면서 편안해서 맘에 들었어요. 가게 전체적으로 바다로 향한 통창이 커서 카운터 앞 좌석에서 멀리 보는 것도 운치있어요. 비 오는 날이면 더 분위기 만점일 것 같아요. 그런데 주문한 레몬앤진저티가 TWG 티백이여서 살짝 실망했어요. ,4,0,2019.11.19.
57,83691382,수마,1242166,분위기가 편안했고 아이스바닐라라떼 맛있었어요. 또 가고 싶은 곳!!,4,0,2019.11.12.
58,83691382,수마,1224591,커피가  너무너무  맛있어요 이틀동안 두번갔어요! 바다뷰도 죽여주구요 제주도 갈때마다 들리고싶네요,5,0,2019.11.06.
59,83691382,수마,1152903,"분위기 좋은 카페는 많아도 커피맛은 쏘쏘였는데 여긴 아아도 맛있네요!
카페분위기도 좋고, 주변 경치도 좋고, 사장님도 친절하시고, 갔다가 다음날 한번 더 갔어요!",5,0,2019.10.12.
60,83691382,수마,1117001,"8시 마감인데 7시 넘게 갔더니 시그니처 메뉴를 먹을수도 없었고, 시즌한정 한라봉쥬스도 못먹어서 속상했는데.. 연유쿠키라떼 맛있었어요! 쿠키맛이 나는건줄 알았는데 귀여운 쿠키를 얹어주셔서 깜놀ㅋㅋㅋ 하나는 초콜릿 라떼였어요 ㅎㅎ 마감시간인데 스콘 먹을까 하다가 그냥 먹지말까 하니까 서비스도 주심!!! 위치도 좋구 넘좋아욥. 캐리커처랑 사장님이랑 똑닮음ㅎㅎ",5,0,2019.09.28.
61,83691382,수마,1071196,경치좋고 분위기좋고 커피맛좋고~,5,0,2019.09.11.
62,83691382,수마,1070316,여기가 제주도 핫플이네요!! 마침 날이 비가와서 창가에 앉아 신랑이랑 둘이서 달달구리 커피를마시니 연애하는듯한기분까지들더라구요~~카페도예쁘고 맛도좋고!!친절한 사장님까지~다음에 또  꼭올께요~,5,0,2019.09.10.
63,83691382,수마,1070313,"카페가 너무 이뻤어요 인스타 핫플처럼 아기자기한 카페같아요ㅎㅎ 시그니쳐 커피도 정말 맛있었고, 사장님도 친절하신 분위기 좋은 카페였습니다! 앞으로 자주 찾게 될 카페같아요. 저만 알고싶긴 하지만 다른 사람에게도 추천해주고 싶은 곳이에요!",5,0,2019.09.10.
64,83691382,수마,1069913,"커피도 이쁘게 잘 만드시고 맛도 짱 맛있었어요
사장님도 넘 친절하셨고요! 사진찍기도 좋아하시는 분이 가면 완전 좋으실것 같네요 ㅎㅎ다 맘에 들었어요 최고입니다",5,0,2019.09.10.
65,83691382,수마,1009639,,5,0,2019.08.19.
66,83691382,수마,1008631,"진짜 커피 마시고 싶은 때에 잘 찾아온곳!
커피 제대로 잘 내리는곳입니다
다른데 가지 마시고 여기서 커피랑 느긋함 즐기다 가세요",5,0,2019.08.19.
67,83691382,수마,1008627,커피잘알 인테리어잘알 제주최고의카페 사장님적게일하고많이버세요,5,0,2019.08.19.
68,83691382,수마,1000380,메뉴도 맛있고 인테리어도 정성이 가득한 느낌이에요! 메뉴도 맛있고 스테인리스 빨대랑 얼음 짱!,5,0,2019.08.16.
69,83691382,수마,943019,커피맛도 좋았고요 직원분이 너무 친절하셨어요. 뷰도 좋고요 2층 옥상에서 보는 바다도 엄청 멋있네요. 인테리어도 특이하고 아기자기한것이 특색있었습니다. ,5,0,2019.07.28.
70,83691382,수마,942368,"아무런 정보없이 길 가다가 그냥 들렀는데, 분위기가 참 좋아요. 인테리어도 예쁘구요. ",5,0,2019.07.28.
71,83691382,수마,913227,조용하고 시그니처커피랑 한라봉주스 짱 ,4,0,2019.07.17.
72,83691382,수마,772814,"정말 나만 알고 싶은 비밀카페 같은 곳!
식물을 중심으로 한 인테리어도 너무 특색있고 카페 음료도 맛나요.
한라봉쥬스는 정말 한라봉 갈아만든 거고
브라운헤이즈라고 시그니처 라떼가 있는데 이것도 맛나요 :)
뷰까지도 완벽합니다!
전용 주차장까지 있는 센스 ㅋㅋ",5,0,2019.06.06.
73,83691382,수마,763874,굿,4,0,2019.06.03.
74,83691382,수마,270017,"날씨좋을때 오시면 성산일출봉과 바다, 하늘 색감 장난 아닙니다
딸기라떼는 얼음대신 냉동딸기라 시간이 지나도 싱겁지 않아서 너무 좋았엉ㅎ
스댕 빨대를 사용하던데.. 그건 별로였어요",4,0,2018.10.19.
75,83691382,수마,179998,제주도하면 성산일출봉 성산일출봉하면 수마카페인듯 싶네요 ㅎㅎㅎㅎ 너무 좋아요 뷰도 좋고 꼭 한번 들려서 편하게 쉬다 가면 좋을것 같아요! ,5,0,2018.07.22.
76,83691382,수마,112011,카페에서 성산일출봉도 보이고 바다도 보여서 너무 좋아요. 크레페도 맛있고 커피맛도 일품. 사장님 너무 친절하세요. 강추예요!!^^,5,0,2018.04.28.
77,83691382,수마,1974794,사장님 친절하시구 분위기도 좋아요 성산일출봉 보이는 뷰도 끝내줘용~~! 위생도 철저히 하시더라구요 깨끗 커피맛도 굿,5,,2018.09.02.
78,83691382,수마,1974787,분위기도 좋고  커피도 맛있네요~ 성산가면 꼭 들릴만한 카페입니다~~,5,,2018.09.02.
79,83691382,수마,1974768,제주도 도민입니다 성산은 너무 멀어서 잘 안가는데 여기 카페때문에 성산을 가네요 도민 카페 인정합니다 성산일출봉이 보이는 뷰도 너무 좋고 무엇보다 사장님이 최고네요!!,5,,2018.09.02.
80,83691382,수마,1965205,잠깐 쉬었다 커피맛에 놀라고갑니다!,5,,2018.08.09.
81,83691382,수마,1938200,감성뿜뿜 역시 SNS에서 왜인정하는지 알것같네요 히히히,5,,2018.06.14.
82,83691382,수마,1937899,제주도는 어디든 다 이쁘지만 여기도 카페 너무 이쁘고 커피 잘 마시고갑니다 사장님도 좋으시네요ㅎㅎ,5,,2018.06.14.
83,83691382,수마,1937171,성산일출봉에서 핫하다는 카페  역시 가보니 최고최고 :)-,5,,2018.06.12.
84,2065132848,스테이솔티,772448,"바다한잔 주문했는데 그닥..
하지만 그걸 커버치는 바다 뷰가 끝내줘요 ㅎㅎㅎ 창가쪽 자리가 따로있어서 벽에 기대서 볼수있어요",4,0,2019.06.06.
85,2065132848,스테이솔티,761563,"커피 맛 좋고
통유리라 뷰도 좋고
굳굳",5,0,2019.06.03.
86,2065132848,스테이솔티,720182,전망 하나만으로 갈만한 이유 충분함,4,0,2019.05.31.
87,2065132848,스테이솔티,708445,경치 좋음,5,0,2019.05.31.
88,2065132848,스테이솔티,543342,경치 이뻐요~디저트도 맛있어요,5,0,2019.05.07.
89,2065132848,스테이솔티,444285,"지나가다 이뻐서 들어왓어요
 (천장에 꽃이 달려있어서 밖에서 이뻐보임)
바다뷰도 이쁘고 사진찍기 적당히 좋은느낌? 
여태 다님서 먹었던 커피케이크중에 
적당한 가격에 맛있는 편입니다 춫천 
티라미수 아인슈페너 달달해서 좋아요
정갈하고 깔끔한 느낌의 카페에요 포토스팟이 몇군데 있어용
르토아를 어제 갔었는데 두군데 다 분위기 좋지만
사람이 없어서 조용한게 오히려 장점같네요 
앉아서 대충 몇장찍어봤어오

케이크 입도 안대고 버리신 분 인성무엇...? 저주시지;; 
",5,0,2019.03.13.
90,2065132848,스테이솔티,713460,Coffee,3,0,2019.03.11.
91,2065132848,스테이솔티,355559,생긴지 얼마 안된 집이고 핸드드립이 생각보다 안 비싸요.,4,0,2019.01.07.
92,2065132848,스테이솔티,1257086,"가격이 최소 6000원대인데, 뷰는 바다직뷰라 좋은데 아인슈페너 제가만들어도 그것보단 낫고요 카페모카는 달지도 쓰지도 않고 최악이었어요 케이크는 먹어보지도 않고 버림",1,,2019.01.28.
93,14974263,시인의집,1254974,"Gorgous place, wonderful seaview and absolutely lovely owner. love the affogato and the toast too. delicious. 
PS to owner: Love the abalones stew/porridge dinning place you recommended us. thank you  ",5,0,2019.11.17.
94,14974263,시인의집,1179247,"카페분위기가 좋고 사장님이 친절하세요
무화과 바게뜨는 정말 쵝오!!",4,0,2019.10.22.
95,14974263,시인의집,942102,어떤점이 마음에 들었는지 꼭 낱낱이 적을 필요가 있나...^^,5,0,2019.07.28.
96,14974263,시인의집,473381,"really nice cafe, beautiful views and the owners are absolutely lovely.",5,0,2019.03.30.
97,14974263,시인의집,663767,"카페 주인장님이 진짜 시인ㅎㅎ
한적한 바다를 바라보며
커피 한잔 :)
작가들의 친필서명이 있는
시집 구입가능.",4,0,2019.01.14.
98,14974263,시인의집,787753,,4,0,2016.07.11.
99,14974263,시인의집,1147915,,4,0,2016.05.08.
100,14974263,시인의집,869303,피자,5,0,2016.04.11.
101,14974263,시인의집,760586,며칠 전 뉴스룸 양커브리핑에 나왔던 평화소녀상이 있는 곳... 단지 그 이유만으로 올해의 마지막 날 찾아왔다.,4,,2016.12.31.
102,14974263,시인의집,567496,아빠 어디가에서 나왔길래 가봤는덕 피자는 없었고... 그래서 토스트랑 쥬스 시켰는데 맛있었다 하지만 비싸다..,0,,2013.08.20.
103,14974263,시인의집,517974,"윤후 피자로 유명해진 집
그러나 여긴 피자집이 아니라 커피숍이기에 차는 꼭시키고 피자는 될때만 된다고
우린 못먹었음~~~아쉽~~",0,,2013.08.18.
104,14974263,시인의집,350395,윤후랑 아빠가 다녀간집 ~,0,,2013.08.10.
105,14974263,시인의집,261270,가야지,0,,2013.07.21.
106,14974263,시인의집,131970,피자,0,,2013.05.27.
107,14974263,시인의집,98904,"제주도 여행중 우연히 들른
보석같은 곳. 
피자가 일품.",0,,2013.05.25.
108,14974263,시인의집,206376,'아빠어디가' 윤후 피자집,0,,2013.05.08.
109,14974263,시인의집,140815,,0,,2013.04.20.
110,866481320,빵인,105446,"너무 좋아요 가격도 착하고 너무 맛있고&hearts;&hearts;
",5,0,2018.04.18.
111,866481320,빵인,1164874,전 좋아요 쉬는날 항상 가요,5,,2018.02.04.
112,1790483202,새소년,1153648,아기자기함,4,0,2019.10.12.
113,1790483202,새소년,941259,,5,0,2019.07.27.
114,24987313,제주공감,1291364,토욜인데도 왜 문안여셧지..? 오후 5시 넘었는데..,2,0,2019.11.30.
115,24987313,제주공감,1780894,친구들이랑 성산일출봉 구경하고 근처에 맛집이라고 해서 갔다왔는데 라면 진짜 맛있어요~  해물완전 많이 들어있어용~>< 제주도여행중 갔던 맛집중에 제일 맛있었던거 같아여~ㅎㅎ,5,,2017.06.02.
116,307240389,이디,131630,조용한 분위기에서 느리게 마시는 커피가 좋았다,5,1,2018.05.21.
117,307240389,이디,72312,아담하고 조명이랑 인테리어도 이쁘고...사장님 너무 친절하시고. 늦게까지 하셔서 너무 반가웠어요. ,5,0,2018.02.21.
118,26826910,달빛머금은,1020715,이쁘고 빵이랑 음료 다 맛나요!,5,0,2019.08.23.
119,26826910,달빛머금은,177465,이쁨,5,0,2018.07.19.
120,1679756496,꼬라지오,1180187,"반려견 동반 여행객분들 꼭 가셔용..
진짜 예쁘고 착하고 맛있고 반려견도 편합니다~
괜히 음료값 8000원 넘고 거품가격에 반려견은 겨우 받아준다는 듯한 태도의 싸가지 없는 카페들 고만 가시고 요기 가십시요..
사진의 그릴드 샌드위치 9천원, 베리 레몬차 4500원
가격 넘 착하죠??  두분 가셔서 2인 셋트하심 더 저렴.
무엇보다 카페가 넘 이뻐요^^",5,0,2019.10.22.
121,1679756496,꼬라지오,1106314,진짜 예쁨 강아지 동반하기 너무 좋은곳. 아침부터 열어서 아침 여기서 먹음.. 가게가 구석구석 다예쁘고 실내도 에쁘고 플레이팅도..예쁨.. 맛있고 대만족ㅋㅋㅋ,5,0,2019.09.25.
122,1679756496,꼬라지오,912995,플레이팅은 예쁜데 맛은 그냥 그렇습니다...,2,0,2019.07.17.
123,1679756496,꼬라지오,182051,Staff were awesome and extremely friendly and took the time to introduce and suggest items from their new menu. Will go back again soon!,5,0,2018.07.24.
124,26309045,오델로,189398,화덕에 굽는 피자,0,,2013.07.28.
125,1507788040,멍하니,482609,분위기좋음,5,0,2019.04.05.
126,657055154,가비오타카페,130737,,5,0,2018.05.20.
127,657055154,가비오타카페,1937776,여태까지 가본 카페중에서 화장실 가보고  식구들 다 놀랬어요. 가장 깔끔했던 카페에요. 사장님이 같이 운영하시는 윗층 팬션도 너무 깔끔할듯해서 담에 꼭 예약해서 놀러가려구요,5,,2018.06.13.
128,1937894800,키친로브,387597,제주2청사 숙소에서 일부러 여기서 브런치 먹으려고 1시간 걸려 왔는데 문 닫혀있어서 가게로 전화했더니 2월 한달간 영업 안한다고 하네요- 그런건 미리 공지를 해놔야하는거 아닌가요? 아기랑 다들 배고파서 어디서 밥먹어야하나 멘붕오고 아침부터 계획 엉망됐네요,1,0,2019.02.03.
129,1937894800,키친로브,254146,전반적으로 맛없음.,2,0,2018.10.04.
130,1937894800,키친로브,1893307,제주도에서 이렇게 맛있는 버거를 먹어본거 놀랐어요. 뒤에 보이는 성산일출봉 뷰도 좋고~ 흑돼지 버거라서 그런지 패티도 두껍고 고소하네요. 다음에 가족여행 올때도 또 들러야겠어요!,5,,2018.03.02.
131,1937894800,키친로브,1890943,제주도에서 먹어본 음식 중에서 제일 맛있었네요. 재방문 의사 100% 입니다. 가게는 넓은데 테이블이 널찍하니 몇개 없어서 편하게 식사했네요.,5,,2018.02.24.
132,1937894800,키친로브,1831849,음식맛평가는 완전 한국인입맛에 주관적이라는것을 우선 밝힙니다. 일단 카레는 아무맛이 없습니다.  너무 심심해서 무슨맛이 있는지를 모르겠습니다. 바베큐폭찹은 흔히 먹는 그런맛입니다. 샌드위치는 괜찮습니다. 치아바타는 시키지마세요. 외국인들은 모르겠고 최소 한국입맛으로 드시러 가시면 대실망합니다. 업장에서 보이는 뒤의 일출봉뷰는 좀짤리지만 좋습니다.,3,,2017.10.09.
133,9944858,이삭커피숍,127780,"커피향도 좋구요, 분위기도 편하네요 ㅎㅎ",4,,2010.03.30.
134,19622998,어리석은물고기,699295,호떡이 맛있고 내부 분위기가 너무 좋음. 올레5코스를 걷는다면 중간에 쉬어가는 걸 강추.,5,0,2018.04.29.
135,19622998,어리석은물고기,268656,"아기자기한 실로 꾸민 감각적인 인테리어
그 안에 스타일리쉬한 사장님의 
수제 소세지와 와방 맛난 피자호떡 !!!
피자호떡 꼭 드세요!!!!
예가체프 3000원
과테말라 4000원
케냐AA  5000원",0,,2013.11.20.
136,19622998,어리석은물고기,1546642,"이국적인 카페분위기도 좋고, 사장님 미소도 참 좋아요^^",5,,2016.05.03.
137,19622998,어리석은물고기,1067294,여행자들을 위한 마법같은 장소. 반달피자에 커피 한잔,5,,2014.05.06.
138,935880608,그시절그바다,1251907,커피노맛,1,0,2019.11.16.
139,935880608,그시절그바다,1188900,"뷰가 너무 예쁘고 커피도 너무 맛있습니다
",5,0,2019.10.24.
140,1021606300,땡큐미 제주점,1032322,토요일은 18시에 문닫는대고 영업시간 10시부터래서 픽업간다니까 그날은 또 오후에 오라함 이럴거면 애초에 시간 공지를 왜 띄우는지;; 영업 시간이란 단어의 의미를 모르는 곳인듯,1,0,2019.08.27.
141,1021606300,땡큐미 제주점,795232,무난무난 달달하니 괜찮습니다. ,3,1,2019.06.12.
142,1021606300,땡큐미 제주점,783845,맛은별로,1,0,2019.06.09.
143,1021606300,땡큐미 제주점,482051,,2,0,2019.04.04.
144,1021606300,땡큐미 제주점,399471,필링은 맛있는데 꼬끄에서 밀가루 맛이 강하게 나고 퍼석퍼석 거리는게 아쉬워요 ㅠㅠㅠ 말차오레오 추천!,2,0,2019.02.12.
145,1021606300,땡큐미 제주점,365902,꼬끄가 말라있고 쫀득한 식감은 아니예요. 밀가루 맛과 향도 많이나구요.... 마카롱 고르며 어떤 종류인지 물어보니 사장님이신지 표정이... 이름표 붙여져있으니 읽어 보고 고르라는식으로 말씀하셔서 당황스러웠네요... ,1,0,2019.01.16.
146,1021606300,땡큐미 제주점,274330,평범..,3,0,2018.10.23.
147,1021606300,땡큐미 제주점,374945,맛 보단 모양,2,,2018.05.26.
148,1021606300,땡큐미 제주점,1234631,"리얼베리블루
리얼청포도
요거트 무화과
이쁨 + 맛",5,,2018.05.11.
149,18206749,타로스토리,166689,제주최고의 타로 전문카페 사주 및 손금상담 연중무휴 지친 마음을 달래기에 짱 입니다,0,,2013.05.10.
150,2077442456,커피동동사무소,1218212,티라미슈 짱맛~!! 커피도 굿굿~   ,5,0,2019.11.03.
151,2077442456,커피동동사무소,1118793,"사장님 친절합니다.
커피맛 은 조금 아숴워요.",2,0,2019.09.29.
152,26792268,키친오즈,1026506,음식 맛은 물론이거니와 주문이 하나 누락되서 얘기했는데도 아무런 사과의 말도 없이 음식만 내어주던 곳. 내 인생 최악의 파스타였음,1,0,2019.08.25.
153,26792268,키친오즈,283870,"앞마당이 정리되어있지 않고 청결관리가 안되네요.
일부러 찾아간 곳인데 카페 내부도 어수선한 분위기라 많이 아쉽네요.",1,0,2018.11.02.
154,26792268,키친오즈,253422,"한 번 가봤으니 다시 갈 필요는 없는 곳
",3,1,2018.10.03.
155,26792268,키친오즈,245599,완전 불친절!! 핑크갈대도 앞마당크기정도임. 괜히 갔다가 기분만 잡치고 왔네요.. 완전 비추!!!,1,1,2018.09.26.
156,26792268,키친오즈,58137,,2,0,2018.01.26.
157,26792268,키친오즈,642514,,3,0,2017.10.27.
158,26792268,키친오즈,15942,"가는길에 차한잔 할거라몀 들려도 좋을것같아요.
커피맛 괜찮은편이구요. 1인1메뉴 필수더라구요.
핑크뮬리는 보이는게 거의 다예요.
그래도 온김에 보면 좋아요
강아지 큰데 귀여워요ㅋㅋ
노키즈존이에요",4,0,2017.10.15.
159,26792268,키친오즈,14020,핑크뮬리가 너무 아름다운 곳.,5,0,2017.10.09.
160,26792268,키친오즈,1036938,10월에 핑크갈대 볼수있음 핑크물리,4,0,2016.11.28.
161,26792268,키친오즈,1214890,,4,,2018.01.27.
162,26792268,키친오즈,197852,,4,,2017.11.26.
163,26792268,키친오즈,10371,핑크뮬리 보러갔는데....ㅠ ,3,,2016.11.20.
